FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
5RAP_02W.MID,1,2,RAP_0035,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:1-2
5RAP_02W.MID,3,4,RAP_0036,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:3-4
5RAP_02W.MID,5,6,RAP_0037,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:5-6
5RAP_02W.MID,7,8,RAP_0038,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:7-8
5RAP_02W.MID,9,10,RAP_0039,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:9-10
5RAP_02W.MID,11,12,RAP_0040,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:11-12
5RAP_02W.MID,13,14,RAP_0041,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:13-14
5RAP_02W.MID,15,16,RAP_0042,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:15-16
5RAP_02W.MID,17,18,RAP_0043,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:17-18
5RAP_02W.MID,19,20,RAP_0044,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:19-20
5RAP_02W.MID,21,22,RAP_0045,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:21-22
5RAP_02W.MID,23,24,RAP_0046,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:23-24
5RAP_02W.MID,25,26,RAP_0047,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:25-26
5RAP_02W.MID,27,28,,4/4,LEGACY,NO,RAP,16,NO,10,5RAP_02W.MID:27-28
5RAP_02W.MID,29,30,RAP_0048,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:29-30
5RAP_02W.MID,31,32,RAP_0049,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:31-32
5RAP_02W.MID,33,34,RAP_0050,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:33-34
5RAP_02W.MID,35,36,RAP_0051,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:35-36
5RAP_02W.MID,37,38,RAP_0052,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:37-38
5RAP_02W.MID,39,40,RAP_0053,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:39-40
5RAP_02W.MID,41,42,RAP_0054,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:41-42
5RAP_02W.MID,43,44,RAP_0055,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:43-44
5RAP_02W.MID,45,46,RAP_0056,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:45-46
5RAP_02W.MID,47,48,RAP_0057,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:47-48
5RAP_02W.MID,49,50,RAP_0058,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:49-50
5RAP_02W.MID,51,52,,4/4,LEGACY,NO,RAP,16,NO,25,5RAP_02W.MID:51-52
5RAP_02W.MID,53,54,RAP_0059,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:53-54
5RAP_02W.MID,55,56,,4/4,LEGACY,NO,RAP,16,NO,27,5RAP_02W.MID:55-56
5RAP_02W.MID,57,58,RAP_0060,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:57-58
5RAP_02W.MID,59,60,,4/4,LEGACY,NO,RAP,16,NO,29,5RAP_02W.MID:59-60
5RAP_02W.MID,61,62,RAP_0061,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:61-62
5RAP_02W.MID,63,64,,4/4,LEGACY,NO,RAP,16,NO,31,5RAP_02W.MID:63-64
5RAP_02W.MID,65,66,RAP_0062,4/4,RAP,YES,RAP,16,NO,,5RAP_02W.MID:65-66
5RAP_02W.MID,67,68,,4/4,RAP,NO,RAP,16,NO,33,5RAP_02W.MID:67-68
5RAP_02W.MID,69,70,RAP_0063,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:69-70
5RAP_02W.MID,71,72,,4/4,LEGACY,NO,RAP,16,NO,35,5RAP_02W.MID:71-72
5RAP_02W.MID,73,74,RAP_0064,4/4,RAP,YES,RAP,16,NO,,5RAP_02W.MID:73-74
5RAP_02W.MID,75,76,,4/4,RAP,NO,RAP,16,NO,37,5RAP_02W.MID:75-76
5RAP_02W.MID,77,78,RAP_0065,4/4,RAP,YES,RAP,16,NO,,5RAP_02W.MID:77-78
5RAP_02W.MID,79,80,,4/4,RAP,NO,RAP,16,NO,39,5RAP_02W.MID:79-80
5RAP_02W.MID,81,82,RAP_0066,4/4,RAP,YES,RAP,16,NO,,5RAP_02W.MID:81-82
5RAP_02W.MID,83,84,,4/4,RAP,NO,RAP,16,NO,41,5RAP_02W.MID:83-84
5RAP_02W.MID,85,86,RAP_0067,4/4,LEGACY,YES,RAP,16,NO,,5RAP_02W.MID:85-86
5RAP_02W.MID,87,87,,4/4,LEGACY,NO,RAP,16,NO,,5RAP_02W.MID:87-87
