FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
5RAP_138.MID,1,2,RAP_0841,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:1-2
5RAP_138.MID,3,4,RAP_0842,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:3-4
5RAP_138.MID,5,6,RAP_0843,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:5-6
5RAP_138.MID,7,8,RAP_0844,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:7-8
5RAP_138.MID,9,10,RAP_0845,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:9-10
5RAP_138.MID,11,12,RAP_0846,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:11-12
5RAP_138.MID,13,14,RAP_0847,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:13-14
5RAP_138.MID,15,16,RAP_0848,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:15-16
5RAP_138.MID,17,18,RAP_0849,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:17-18
5RAP_138.MID,19,20,RAP_0850,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:19-20
5RAP_138.MID,21,22,RAP_0851,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:21-22
5RAP_138.MID,23,24,RAP_0852,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:23-24
5RAP_138.MID,25,26,RAP_0853,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:25-26
5RAP_138.MID,27,28,RAP_0854,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:27-28
5RAP_138.MID,29,30,RAP_0855,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:29-30
5RAP_138.MID,31,32,RAP_0856,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:31-32
5RAP_138.MID,33,34,RAP_0857,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:33-34
5RAP_138.MID,35,36,RAP_0858,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:35-36
5RAP_138.MID,37,38,RAP_0859,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:37-38
5RAP_138.MID,39,40,RAP_0860,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:39-40
5RAP_138.MID,41,42,RAP_0861,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:41-42
5RAP_138.MID,43,44,RAP_0862,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:43-44
5RAP_138.MID,45,46,RAP_0863,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:45-46
5RAP_138.MID,47,48,RAP_0864,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:47-48
5RAP_138.MID,49,50,RAP_0865,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:49-50
5RAP_138.MID,51,52,,4/4,LEGACY,NO,RAP,32,NO,25,5RAP_138.MID:51-52
5RAP_138.MID,53,54,RAP_0866,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:53-54
5RAP_138.MID,55,56,,4/4,LEGACY,NO,RAP,32,NO,27,5RAP_138.MID:55-56
5RAP_138.MID,57,58,RAP_0867,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:57-58
5RAP_138.MID,59,60,,4/4,LEGACY,NO,RAP,32,NO,29,5RAP_138.MID:59-60
5RAP_138.MID,61,62,RAP_0868,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:61-62
5RAP_138.MID,63,64,,4/4,LEGACY,NO,RAP,32,NO,31,5RAP_138.MID:63-64
5RAP_138.MID,65,66,RAP_0869,4/4,RAP,YES,RAP,32,NO,,5RAP_138.MID:65-66
5RAP_138.MID,67,68,,4/4,RAP,NO,RAP,32,NO,33,5RAP_138.MID:67-68
5RAP_138.MID,69,70,RAP_0870,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:69-70
5RAP_138.MID,71,72,,4/4,LEGACY,NO,RAP,32,NO,35,5RAP_138.MID:71-72
5RAP_138.MID,73,74,RAP_0871,4/4,RAP,YES,RAP,32,NO,,5RAP_138.MID:73-74
5RAP_138.MID,75,76,,4/4,RAP,NO,RAP,32,NO,37,5RAP_138.MID:75-76
5RAP_138.MID,77,78,RAP_0872,4/4,RAP,YES,RAP,32,NO,,5RAP_138.MID:77-78
5RAP_138.MID,79,80,,4/4,RAP,NO,RAP,32,NO,39,5RAP_138.MID:79-80
5RAP_138.MID,81,82,RAP_0873,4/4,RAP,YES,RAP,32,NO,,5RAP_138.MID:81-82
5RAP_138.MID,83,84,,4/4,RAP,NO,RAP,32,NO,41,5RAP_138.MID:83-84
5RAP_138.MID,85,86,RAP_0874,4/4,LEGACY,YES,RAP,32,NO,,5RAP_138.MID:85-86
5RAP_138.MID,87,87,,4/4,LEGACY,NO,RAP,16,NO,,5RAP_138.MID:87-87
