FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
5RAP_08W.MID,1,2,RAP_0238,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:1-2
5RAP_08W.MID,3,4,RAP_0239,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:3-4
5RAP_08W.MID,5,6,RAP_0240,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:5-6
5RAP_08W.MID,7,8,RAP_0241,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:7-8
5RAP_08W.MID,9,10,RAP_0242,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:9-10
5RAP_08W.MID,11,12,RAP_0243,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:11-12
5RAP_08W.MID,13,14,RAP_0244,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:13-14
5RAP_08W.MID,15,16,RAP_0245,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:15-16
5RAP_08W.MID,17,18,RAP_0246,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:17-18
5RAP_08W.MID,19,20,RAP_0247,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:19-20
5RAP_08W.MID,21,22,RAP_0248,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:21-22
5RAP_08W.MID,23,24,RAP_0249,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:23-24
5RAP_08W.MID,25,26,RAP_0250,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:25-26
5RAP_08W.MID,27,28,RAP_0251,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:27-28
5RAP_08W.MID,29,30,RAP_0252,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:29-30
5RAP_08W.MID,31,32,RAP_0253,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:31-32
5RAP_08W.MID,33,34,RAP_0254,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:33-34
5RAP_08W.MID,35,36,RAP_0255,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:35-36
5RAP_08W.MID,37,38,RAP_0256,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:37-38
5RAP_08W.MID,39,40,RAP_0257,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:39-40
5RAP_08W.MID,41,42,RAP_0258,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:41-42
5RAP_08W.MID,43,44,RAP_0259,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:43-44
5RAP_08W.MID,45,46,RAP_0260,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:45-46
5RAP_08W.MID,47,48,RAP_0261,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:47-48
5RAP_08W.MID,49,50,RAP_0262,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:49-50
5RAP_08W.MID,51,52,,4/4,LEGACY,NO,RAP,16,NO,25,5RAP_08W.MID:51-52
5RAP_08W.MID,53,54,RAP_0263,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:53-54
5RAP_08W.MID,55,56,,4/4,LEGACY,NO,RAP,16,NO,27,5RAP_08W.MID:55-56
5RAP_08W.MID,57,58,RAP_0264,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:57-58
5RAP_08W.MID,59,60,,4/4,LEGACY,NO,RAP,16,NO,29,5RAP_08W.MID:59-60
5RAP_08W.MID,61,62,RAP_0265,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:61-62
5RAP_08W.MID,63,64,,4/4,LEGACY,NO,RAP,16,NO,31,5RAP_08W.MID:63-64
5RAP_08W.MID,65,66,RAP_0266,4/4,RAP,YES,RAP,16,NO,,5RAP_08W.MID:65-66
5RAP_08W.MID,67,68,,4/4,RAP,NO,RAP,16,NO,33,5RAP_08W.MID:67-68
5RAP_08W.MID,69,70,RAP_0267,4/4,LEGACY,YES,RAP,16,NO,,5RAP_08W.MID:69-70
5RAP_08W.MID,71,72,,4/4,LEGACY,NO,RAP,16,NO,35,5RAP_08W.MID:71-72
5RAP_08W.MID,73,74,RAP_0268,4/4,RAP,YES,RAP,16,NO,,5RAP_08W.MID:73-74
5RAP_08W.MID,75,76,,4/4,RAP,NO,RAP,16,NO,37,5RAP_08W.MID:75-76
5RAP_08W.MID,77,78,RAP_0269,4/4,RAP,YES,RAP,16,NO,,5RAP_08W.MID:77-78
5RAP_08W.MID,79,80,,4/4,RAP,NO,RAP,16,NO,39,5RAP_08W.MID:79-80
5RAP_08W.MID,81,82,RAP_0270,4/4,RAP,YES,RAP,16,NO,,5RAP_08W.MID:81-82
5RAP_08W.MID,83,84,,4/4,RAP,NO,RAP,16,NO,41,5RAP_08W.MID:83-84
5RAP_08W.MID,85,86,RAP_0271,4/4,LEGACY,YES,RAP,16,YES,,5RAP_08W.MID:85-86
5RAP_08W.MID,87,87,,4/4,LEGACY,NO,RAP,16,NO,,5RAP_08W.MID:87-87
