FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
5RAP_086.MID,1,2,RAP_0671,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:1-2
5RAP_086.MID,3,4,RAP_0672,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:3-4
5RAP_086.MID,5,6,RAP_0673,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:5-6
5RAP_086.MID,7,8,RAP_0674,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:7-8
5RAP_086.MID,9,10,RAP_0675,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:9-10
5RAP_086.MID,11,12,RAP_0676,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:11-12
5RAP_086.MID,13,14,RAP_0677,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:13-14
5RAP_086.MID,15,16,RAP_0678,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:15-16
5RAP_086.MID,17,18,RAP_0679,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:17-18
5RAP_086.MID,19,20,RAP_0680,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:19-20
5RAP_086.MID,21,22,RAP_0681,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:21-22
5RAP_086.MID,23,24,RAP_0682,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:23-24
5RAP_086.MID,25,26,RAP_0683,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:25-26
5RAP_086.MID,27,28,RAP_0684,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:27-28
5RAP_086.MID,29,30,RAP_0685,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:29-30
5RAP_086.MID,31,32,RAP_0686,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:31-32
5RAP_086.MID,33,34,RAP_0687,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:33-34
5RAP_086.MID,35,36,RAP_0688,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:35-36
5RAP_086.MID,37,38,RAP_0689,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:37-38
5RAP_086.MID,39,40,RAP_0690,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:39-40
5RAP_086.MID,41,42,RAP_0691,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:41-42
5RAP_086.MID,43,44,RAP_0692,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:43-44
5RAP_086.MID,45,46,RAP_0693,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:45-46
5RAP_086.MID,47,48,RAP_0694,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:47-48
5RAP_086.MID,49,50,RAP_0695,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:49-50
5RAP_086.MID,51,52,,4/4,LEGACY,NO,RAP,16T,NO,25,5RAP_086.MID:51-52
5RAP_086.MID,53,54,RAP_0696,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:53-54
5RAP_086.MID,55,56,,4/4,LEGACY,NO,RAP,16T,NO,27,5RAP_086.MID:55-56
5RAP_086.MID,57,58,RAP_0697,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:57-58
5RAP_086.MID,59,60,,4/4,LEGACY,NO,RAP,16T,NO,29,5RAP_086.MID:59-60
5RAP_086.MID,61,62,RAP_0698,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:61-62
5RAP_086.MID,63,64,,4/4,LEGACY,NO,RAP,16T,NO,31,5RAP_086.MID:63-64
5RAP_086.MID,65,66,RAP_0699,4/4,RAP,YES,RAP,16,NO,,5RAP_086.MID:65-66
5RAP_086.MID,67,68,,4/4,RAP,NO,RAP,16,NO,33,5RAP_086.MID:67-68
5RAP_086.MID,69,70,RAP_0700,4/4,LEGACY,YES,RAP,8T,NO,,5RAP_086.MID:69-70
5RAP_086.MID,71,72,,4/4,LEGACY,NO,RAP,8T,NO,35,5RAP_086.MID:71-72
5RAP_086.MID,73,74,RAP_0701,4/4,RAP,YES,RAP,16,NO,,5RAP_086.MID:73-74
5RAP_086.MID,75,76,,4/4,RAP,NO,RAP,16,NO,37,5RAP_086.MID:75-76
5RAP_086.MID,77,78,RAP_0702,4/4,RAP,YES,RAP,16T,NO,,5RAP_086.MID:77-78
5RAP_086.MID,79,80,,4/4,RAP,NO,RAP,16T,NO,39,5RAP_086.MID:79-80
5RAP_086.MID,81,82,RAP_0703,4/4,RAP,YES,RAP,16T,NO,,5RAP_086.MID:81-82
5RAP_086.MID,83,84,,4/4,RAP,NO,RAP,16T,NO,41,5RAP_086.MID:83-84
5RAP_086.MID,85,86,RAP_0704,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_086.MID:85-86
5RAP_086.MID,87,87,,4/4,LEGACY,NO,RAP,16,NO,,5RAP_086.MID:87-87
