FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
5RAP_028.MID,1,2,RAP_0502,4/4,LEGACY,YES,RAP,16,NO,,5RAP_028.MID:1-2
5RAP_028.MID,3,4,RAP_0503,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:3-4
5RAP_028.MID,5,6,RAP_0504,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:5-6
5RAP_028.MID,7,8,RAP_0505,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:7-8
5RAP_028.MID,9,10,RAP_0506,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:9-10
5RAP_028.MID,11,12,RAP_0507,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:11-12
5RAP_028.MID,13,14,RAP_0508,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:13-14
5RAP_028.MID,15,16,RAP_0509,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:15-16
5RAP_028.MID,17,18,RAP_0510,4/4,LEGACY,YES,RAP,16,NO,,5RAP_028.MID:17-18
5RAP_028.MID,19,20,RAP_0511,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:19-20
5RAP_028.MID,21,22,RAP_0512,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:21-22
5RAP_028.MID,23,24,RAP_0513,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:23-24
5RAP_028.MID,25,26,RAP_0514,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:25-26
5RAP_028.MID,27,28,,4/4,LEGACY,NO,RAP,32,NO,10,5RAP_028.MID:27-28
5RAP_028.MID,29,30,RAP_0515,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:29-30
5RAP_028.MID,31,32,RAP_0516,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:31-32
5RAP_028.MID,33,34,RAP_0517,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:33-34
5RAP_028.MID,35,36,RAP_0518,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:35-36
5RAP_028.MID,37,38,RAP_0519,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:37-38
5RAP_028.MID,39,40,RAP_0520,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:39-40
5RAP_028.MID,41,42,RAP_0521,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:41-42
5RAP_028.MID,43,44,RAP_0522,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:43-44
5RAP_028.MID,45,46,RAP_0523,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:45-46
5RAP_028.MID,47,48,RAP_0524,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:47-48
5RAP_028.MID,49,50,RAP_0525,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:49-50
5RAP_028.MID,51,52,,4/4,LEGACY,NO,RAP,32,NO,25,5RAP_028.MID:51-52
5RAP_028.MID,53,54,RAP_0526,4/4,LEGACY,YES,RAP,16,NO,,5RAP_028.MID:53-54
5RAP_028.MID,55,56,,4/4,LEGACY,NO,RAP,16,NO,27,5RAP_028.MID:55-56
5RAP_028.MID,57,58,RAP_0527,4/4,LEGACY,YES,RAP,16,NO,,5RAP_028.MID:57-58
5RAP_028.MID,59,60,,4/4,LEGACY,NO,RAP,16,NO,29,5RAP_028.MID:59-60
5RAP_028.MID,61,62,RAP_0528,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:61-62
5RAP_028.MID,63,64,,4/4,LEGACY,NO,RAP,32,NO,31,5RAP_028.MID:63-64
5RAP_028.MID,65,66,RAP_0529,4/4,RAP,YES,RAP,32,NO,,5RAP_028.MID:65-66
5RAP_028.MID,67,68,,4/4,RAP,NO,RAP,32,NO,33,5RAP_028.MID:67-68
5RAP_028.MID,69,70,RAP_0530,4/4,LEGACY,YES,RAP,16,NO,,5RAP_028.MID:69-70
5RAP_028.MID,71,72,,4/4,LEGACY,NO,RAP,16,NO,35,5RAP_028.MID:71-72
5RAP_028.MID,73,74,RAP_0531,4/4,RAP,YES,RAP,16,NO,,5RAP_028.MID:73-74
5RAP_028.MID,75,76,,4/4,RAP,NO,RAP,16,NO,37,5RAP_028.MID:75-76
5RAP_028.MID,77,78,RAP_0532,4/4,RAP,YES,RAP,32,NO,,5RAP_028.MID:77-78
5RAP_028.MID,79,80,,4/4,RAP,NO,RAP,32,NO,39,5RAP_028.MID:79-80
5RAP_028.MID,81,82,RAP_0533,4/4,RAP,YES,RAP,32,NO,,5RAP_028.MID:81-82
5RAP_028.MID,83,84,,4/4,RAP,NO,RAP,32,NO,41,5RAP_028.MID:83-84
5RAP_028.MID,85,86,RAP_0534,4/4,LEGACY,YES,RAP,32,NO,,5RAP_028.MID:85-86
5RAP_028.MID,87,87,,4/4,LEGACY,NO,RAP,16,NO,,5RAP_028.MID:87-87
