FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
5RAP_136.MID,1,2,RAP_0807,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:1-2
5RAP_136.MID,3,4,RAP_0808,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:3-4
5RAP_136.MID,5,6,RAP_0809,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:5-6
5RAP_136.MID,7,8,RAP_0810,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:7-8
5RAP_136.MID,9,10,RAP_0811,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:9-10
5RAP_136.MID,11,12,RAP_0812,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:11-12
5RAP_136.MID,13,14,RAP_0813,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:13-14
5RAP_136.MID,15,16,RAP_0814,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:15-16
5RAP_136.MID,17,18,RAP_0815,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:17-18
5RAP_136.MID,19,20,RAP_0816,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:19-20
5RAP_136.MID,21,22,RAP_0817,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:21-22
5RAP_136.MID,23,24,RAP_0818,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:23-24
5RAP_136.MID,25,26,RAP_0819,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:25-26
5RAP_136.MID,27,28,RAP_0820,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:27-28
5RAP_136.MID,29,30,RAP_0821,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:29-30
5RAP_136.MID,31,32,RAP_0822,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:31-32
5RAP_136.MID,33,34,RAP_0823,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:33-34
5RAP_136.MID,35,36,RAP_0824,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:35-36
5RAP_136.MID,37,38,RAP_0825,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:37-38
5RAP_136.MID,39,40,RAP_0826,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:39-40
5RAP_136.MID,41,42,RAP_0827,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:41-42
5RAP_136.MID,43,44,RAP_0828,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:43-44
5RAP_136.MID,45,46,RAP_0829,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:45-46
5RAP_136.MID,47,48,RAP_0830,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:47-48
5RAP_136.MID,49,50,RAP_0831,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:49-50
5RAP_136.MID,51,52,,4/4,LEGACY,NO,RAP,16T,NO,25,5RAP_136.MID:51-52
5RAP_136.MID,53,54,RAP_0832,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:53-54
5RAP_136.MID,55,56,,4/4,LEGACY,NO,RAP,16T,NO,27,5RAP_136.MID:55-56
5RAP_136.MID,57,58,RAP_0833,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:57-58
5RAP_136.MID,59,60,,4/4,LEGACY,NO,RAP,16T,NO,29,5RAP_136.MID:59-60
5RAP_136.MID,61,62,RAP_0834,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:61-62
5RAP_136.MID,63,64,,4/4,LEGACY,NO,RAP,16T,NO,31,5RAP_136.MID:63-64
5RAP_136.MID,65,66,RAP_0835,4/4,RAP,YES,RAP,16T,NO,,5RAP_136.MID:65-66
5RAP_136.MID,67,68,,4/4,RAP,NO,RAP,16T,NO,33,5RAP_136.MID:67-68
5RAP_136.MID,69,70,RAP_0836,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:69-70
5RAP_136.MID,71,72,,4/4,LEGACY,NO,RAP,16T,NO,35,5RAP_136.MID:71-72
5RAP_136.MID,73,74,RAP_0837,4/4,RAP,YES,RAP,16T,NO,,5RAP_136.MID:73-74
5RAP_136.MID,75,76,,4/4,RAP,NO,RAP,16T,NO,37,5RAP_136.MID:75-76
5RAP_136.MID,77,78,RAP_0838,4/4,RAP,YES,RAP,16T,NO,,5RAP_136.MID:77-78
5RAP_136.MID,79,80,,4/4,RAP,NO,RAP,16T,NO,39,5RAP_136.MID:79-80
5RAP_136.MID,81,82,RAP_0839,4/4,RAP,YES,RAP,16T,NO,,5RAP_136.MID:81-82
5RAP_136.MID,83,84,,4/4,RAP,NO,RAP,16T,NO,41,5RAP_136.MID:83-84
5RAP_136.MID,85,86,RAP_0840,4/4,LEGACY,YES,RAP,16T,NO,,5RAP_136.MID:85-86
5RAP_136.MID,87,87,,4/4,LEGACY,NO,RAP,16,NO,,5RAP_136.MID:87-87
